#,,base:cevent_inhand_parent,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,,cont_vision_size_obj#_parent,,,,cevent_inhand_child,,,,,,cevent_inhand_parent,,,,,,cevent_eye_joint-attend_both,,,,,,cevent_eye_joint-attend_child-lead-moment_both,,,,,,cevent_eye_joint-attend_parent-lead-moment_both,,,,,,cstream_vision_largest-obj_child,,,,,,cstream_vision_largest-obj_parent,,,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,,individual_mean,,individual_median,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,70.233,78.433,21,1,22,0.78049,0,3.2,0,14.634,0,0.65854,0,5.4,0,7.3171,0,0.37191,0.031139,0.38915,0.030959,0,0,0,0,1.9553,0,5.3444,0,21.951,0,1.0285,0,4.2167,0,14.634,0,0.65935,0,5.4067,0,7.3171,0,0.65935,0,5.4067,0,7.3171,0,0,0,0,0,0,0,0.84553,0.15447,1.7333,0.15833,29.268,58.537,0,0,0,0,0,0
1201,12,79.3,81.267,21,1,23,1,0,1.9667,0,30.508,0,1,0,1.9667,0,30.508,0,0.31985,0.046048,0.32523,0.043348,0,0,0,0,2,0,1.9667,0,61.017,0,1,0,1.9667,0,30.508,0,1,0,1.9667,0,30.508,0,1,0,1.9667,0,30.508,0,0,0,0,0,0,0,0.59322,0.40678,0.58333,0.26667,61.017,91.525,0,0,0,0,0,0
1201,12,81.5,81.6,21,1,24,0,0,0,0,0,0,1,0,0.1,0,600,0,0,0.056812,0,0.056586,0,0,0,0,2,0,0.1,0,1200,0,1,0,0.1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,600,0,0,0,0,0,0
1201,12,84.6,86.933,21,1,25,1,0,2.3333,0,25.714,0,0,0.41429,0,0.96667,0,25.714,0.11665,0.045712,0.11266,0.040903,0,0,0,0,0.45714,0,0.53333,0,51.429,0,1.5,0,1.75,0,51.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51429,0.48571,1.2,0.37778,25.714,77.143,0,0,0,0,0,0
1201,12,85.767,88.033,21,1,26,0.83824,0.14706,1.9,0.33333,26.471,26.471,0,0.91176,0,2.0667,0,26.471,0.086402,0.050745,0.085604,0.043726,0,0,0,0,0,0,0,0,0,0,1.5147,0.33824,1.7167,0.76667,52.941,26.471,0,0.14706,0,0.33333,0,26.471,0,0,0,0,0,0,0,0.14706,0,0.33333,0,26.471,0.54412,0.45588,1.2333,0.25833,26.471,105.88,0,0,0,0,0,0
1201,12,87.267,88.9,6,1,27,0.73469,0.2449,1.2,0.4,36.735,36.735,0.93878,0,1.5333,0,36.735,0,0.037462,0.072177,0.037969,0.069856,0,0,0,0,0,0,0,0,0,0,1,0.46939,1.6333,0.76667,36.735,36.735,0.67347,0,1.1,0,36.735,0,0,0,0,0,0,0,0.67347,0,1.1,0,36.735,0,0,1,0,0.40833,0,146.94,0,0,0,0,0,0
1201,12,90.5,91.433,2,1,28,0,1,0,0.93333,0,64.286,0.10714,0.82143,0.1,0.76667,64.286,64.286,0.016479,0.075791,0.016462,0.07638,0,0,0,0,0,0,0,0,0,0,1.2143,0,0.56667,0,128.57,0,0,0.81786,0,0.76333,0,64.286,0,0.81786,0,0.76333,0,64.286,0,0,0,0,0,0,0,1,0,0.46667,0,128.57,0,0,0,0,0,0
1201,12,91.233,92.567,2,1,29,0.65,0.35,0.86667,0.46667,45,45,0,1,0,1.3333,0,45,0.044937,0.096352,0.044531,0.084949,0,0,0,0,0,0,0,0,0,0,1.15,0.475,0.76667,0.63333,90,45,0,0.35,0,0.46667,0,45,0,0.35,0,0.46667,0,45,0,0,0,0,0,0,0,1,0,0.26667,0,225,0,0,0,0,0,0
1201,12,91.933,94.367,6,1,30,0,0.9726,0,1.1833,0,49.315,1,0,2.4333,0,24.658,0,0.032673,0.086169,0.031582,0.08341,0,0,0,0,0,0,0,0,0,0,1,0.82192,2.4333,1,24.658,49.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.30417,0,197.26,0,0,0,0,0,0
1201,12,92.8,94.167,2,1,31,0.36585,0.58537,0.5,0.8,43.902,43.902,0,1,0,1.3667,0,43.902,0.045103,0.085766,0.045322,0.085085,0,0,0,0,0,0,0,0,0,0,1,1,1.3667,1.3667,43.902,43.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34167,0,175.61,0,0,0,0,0,0
1201,12,96.433,96.667,7,1,32,0,1,0,0.23333,0,257.14,0.28571,0.71429,0.066667,0.16667,257.14,257.14,0,0.080906,0,0.080967,0,0,0,0,0,0,0,0,0,0,1,0,0.23333,0,257.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11667,0,514.29,0,0,0,0,0,0
1201,12,96.667,96.833,20,1,33,0,0.4,0,0.066667,0,360,0,0.6,0,0.1,0,360,0.057279,0.072481,0.057443,0.074569,0,0,0,0,0,0,0,0,0,0,1,0,0.16667,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16667,0,360,0,0,0,0,0,0
1201,12,96.833,97.5,5,1,34,0,0.95,0,0.63333,0,90,0.25,0,0.16667,0,90,0,0.028151,0.061425,0.028828,0.060563,0,0,0,0,0,0,0,0,0,0,1.9,0,0.63333,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22222,0,270,0,0,0,0,0,0
1201,12,96.9,101.8,5,1,35,0.17007,0.72109,0.83333,1.7667,12.245,24.49,0.15646,0.34014,0.38333,0.41667,24.49,48.98,0.080958,0.051169,0.066797,0.048827,0,0,0,0,0,0,0,0,0,0,1.1224,0.31293,2.75,0.76667,24.49,24.49,0,0.23061,0,1.13,0,12.245,0,0,0,0,0,0,0,0.23061,0,1.13,0,12.245,0.07483,0.92517,0.12222,0.14167,36.735,391.84,0,0,0,0,0,0
1201,12,98.367,99.267,12,1,36,0.59259,0.37037,0.53333,0.33333,66.667,66.667,0.66667,0,0.6,0,66.667,0,0,0.053436,0,0.053579,0,0,0,0,0,0,0,0,0,0,1,1,0.9,0.9,66.667,66.667,0.58519,0,0.52667,0,66.667,0,0,0,0,0,0,0,0.58519,0,0.52667,0,66.667,0,0,1,0,0.09,0,666.67,0,0,0,0,0,0
1201,12,101.17,103.83,9,1,37,0.2125,0.0625,0.56667,0.16667,22.5,22.5,0.3375,0.35,0.45,0.46667,45,45,0.070604,0.050175,0.071025,0.045772,0,0,0,0,0,0,0,0,0,0,1,0.2375,2.6667,0.63333,22.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.875,0.33333,0.14583,22.5,360,0,0,0,0,0,0
1201,12,104.13,104.67,10,1,38,0,1,0,0.53333,0,112.5,1,0,0.53333,0,112.5,0,0.030894,0.065875,0.030625,0.063117,0,0,0,0,0,0,0,0,0,0,1.3125,0,0.35,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13333,0,450,0,0,0,0,0,0
1201,12,104.5,105.83,10,1,39,0,0.975,0,0.65,0,90,0.25,0.725,0.33333,0.96667,45,45,0.019531,0.056812,0.019531,0.057125,0,0,0,0,0,0,0,0,0,0,1.125,0.75,0.75,1,90,45,0,0.7225,0,0.96333,0,45,0,0.7225,0,0.96333,0,45,0,0,0,0,0,0,0,1,0,0.26667,0,225,0,0,0,0,0,0
1201,12,104.83,106.33,7,1,40,1,0,1.5,0,40,0,0.97778,0,1.4667,0,40,0,0.031863,0.056893,0.031641,0.057281,0,0,0,0,0,0,0,0,0,0,1.2667,0.66667,0.95,1,80,40,0.97556,0,1.4633,0,40,0,0.97556,0,1.4633,0,40,0,0,0,0,0,0,0,0,1,0,0.21429,0,280,0,0,0,0,0,0
1201,12,105.93,108.1,7,1,41,1,0,2.1667,0,27.692,0,0.2,0.38462,0.43333,0.41667,27.692,55.385,0.039106,0.051594,0.042676,0.0511,0,0,0,0,0,0,0,0,0,0,1.1846,0.52308,1.2833,1.1333,55.385,27.692,0.20154,0,0.43667,0,27.692,0,0.20154,0,0.43667,0,27.692,0,0,0,0,0,0,0,0,1,0,0.21667,0,276.92,0,0,0,0,0,0
1201,12,106.97,108.7,19,1,42,0,1,0,1.7333,0,34.615,0.57692,0,1,0,34.615,0,0.021843,0.049187,0.023242,0.04926,0,0,0,0,0,0,0,0,0,0,1.1346,0.65385,0.98333,1.1333,69.231,34.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21667,0,276.92,0,0,0,0,0,0
1201,12,108.47,110.63,19,1,43,0.6,0.4,1.3,0.86667,27.692,27.692,1,0,2.1667,0,27.692,0,0.028902,0.068919,0.028646,0.048962,0,0,0,0,0,0,0,0,0,0,1.1077,0,1.2,0,55.385,0,0.59692,0,1.2933,0,27.692,0,0,0,0,0,0,0,0.59692,0,1.2933,0,27.692,0,0,1,0,0.30952,0,193.85,0,0,0,0,0,0
1201,12,111.17,113,19,1,44,0.43636,0.41818,0.8,0.76667,32.727,32.727,0.78182,0,1.4333,0,32.727,0,0.051787,0.071305,0.052051,0.06591,0,0,0,0,0.61818,0,1.1333,0,32.727,0,1,0,1.8333,0,32.727,0,0.43818,0,0.80333,0,32.727,0,0,0,0,0,0,0,0.43818,0,0.80333,0,32.727,0,0,1,0,0.45833,0,130.91,0,0,0,0,0,0
1201,12,114.63,117.47,7,1,45,0.6,0.37647,1.7,1.0667,21.176,21.176,0.45882,0.094118,1.3,0.26667,21.176,21.176,0.1031,0.052566,0.1302,0.053139,0,0,0,0,0.27059,0.17647,0.76667,0.5,21.176,21.176,1.2,0,1.7,0,42.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41176,0.58824,0.58333,0.27778,42.353,127.06,0,0,0,0,0,0
1201,12,115.27,115.83,7,1,46,0.11765,0.76471,0.066667,0.43333,105.88,105.88,1,0,0.56667,0,105.88,0,0.031058,0.061977,0.034202,0.064035,0,0,0,0,0,0.47059,0,0.26667,0,105.88,2,0,0.56667,0,211.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28333,0,211.76,0,0,0,0,0,0
1201,12,118.07,119.23,3,1,47,0,0.97143,0,1.1333,0,51.429,0.028571,0,0.033333,0,51.429,0,0,0.2059,0,0.19415,0,0,0,0,0,2,0,1.1667,0,102.86,1.3143,0,0.76667,0,102.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12963,0,462.86,0,0,0,0,0,0
1201,12,118.87,124.3,3,1,48,0.76074,0.06135,4.1333,0.33333,11.043,11.043,0.92025,0,5,0,11.043,0,0.095412,0.055787,0.093652,0.042709,0,0,0,0,0,1.0613,0,1.9222,0,33.129,1.0675,0,2.9,0,22.086,0,0.76012,0,4.13,0,11.043,0,0,0,0,0,0,0,0.76012,0,4.13,0,11.043,0,0.34969,0.65031,0.31667,0.16061,66.258,242.94,0,0,0,0,0,0
1201,12,125.93,127.13,7,1,49,0,0,0,0,0,0,0,0.88889,0,0.35556,0,150,0,0.02119,0,0.018433,0,0,0,0,0,0,0,0,0,0,1.3611,0,0.81667,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,300,0,0,0,0,0,0
1201,12,126.7,128.17,7,1,50,0,0,0,0,0,0,0.31818,0.29545,0.46667,0.21667,40.909,81.818,0.020492,0.021502,0.019297,0.019991,0,0,0,0,0,0,0,0,0,0,1.2955,0,0.95,0,81.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24444,0,245.45,0,0,0,0,0,0
1201,12,128.67,140.3,11,1,51,0,0,0,0,0,0,0.034384,0.028653,0.2,0.33333,10.315,5.1576,0.038874,0.040108,0.042061,0.023768,0,0,0,0,0,0,0,0,0,0,1.1777,0,2.74,0,25.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057307,0.99427,0.066667,0.26899,5.1576,221.78,0,0,0,0,0,0
1201,12,129.83,130.17,11,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.33333,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33333,0,180,0,0,0,0,0,0
