#,,base:cevent_vision_dom-parent-inhand_child,,,,,cevent_eye_roi_child,,,,,,cevent_eye_roi_parent,,,,,,cont_vision_size_obj#_child,,,
#,,,,,,,individual_prop,,individual_mean_dur,,individual_freq,,individual_prop,,individual_mean_dur,,individual_freq,,individual_mean,,individual_median,
#,,,,,,,target,other,target,other,target,other,target,other,target,other,target,other,target,other,target,other
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
1201,12,459.2,459.23,16,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0.12878,0.014941,0.12878,0.014941
1201,12,471.37,471.9,11,2,68,0,1,0,0.5333,0,112.51,1,0,0.5333,0,112.51,0,0.12973,0.046872,0.12979,0.04828
1201,12,472.1,472.13,11,2,69,0,1,0,0.0333,0,1801.8,1,0,0.0333,0,1801.8,0,0.10602,0.050055,0.10602,0.050055
1201,12,474.37,475.1,14,2,70,0.045457,0.40906,0.033333,0.29997,81.822,81.822,1,0,0.7333,0,81.822,0,0.10522,0.033112,0.09668,0.034187
1201,12,475.2,475.23,14,2,71,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.077246,0.032228,0.077246,0.032228
1201,12,476.47,476.8,14,2,72,0,1,0,0.3333,0,180.02,0,1,0,0.3333,0,180.02,0.13626,0.037538,0.14152,0.038328
1201,12,477.67,477.7,14,2,73,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0,0,0,0
1201,12,492,492.03,10,2,74,0,0,0,0,0,0,0,1,0,0.0333,0,1801.8,0.088525,0.029528,0.088525,0.029528
1201,12,503.87,503.9,16,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,12,504.33,505.93,16,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0.16815,0.021302,0.16656,0.019702
1201,12,508.73,508.87,3,2,77,0,1,0,0.1333,0,450.11,1,0,0.1333,0,450.11,0,0.15511,0.053539,0.15352,0.053225
1201,12,509.2,509.4,3,2,78,0,1,0,0.2,0,300,0,1,0,0.2,0,300,0.13171,0.048322,0.13366,0.048605
1201,12,515.67,516.17,21,2,79,0.66673,0,0.3333,0,120.02,0,0,0,0,0,0,0,0.152,0.047445,0.15941,0.04762
1201,12,522.87,523.97,21,2,80,1,0,1.0999,0,54.55,0,0.18177,0,0.19993,0,54.55,0,0.16137,0.030212,0.15986,0.030913
1201,12,529.5,529.53,21,2,81,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.17204,0,0.17204,0
1201,12,529.57,529.67,21,2,82,1,0,0.0999,0,600.6,0,1,0,0.0999,0,600.6,0,0.1986,0.019974,0.1986,0.019974
1201,12,531.53,531.77,21,2,83,1,0,0.2333,0,257.18,0,1,0,0.2333,0,257.18,0,0.10607,0.024027,0.097695,0.024364
1201,12,531.97,532.37,21,2,84,1,0,0.3999,0,150.04,0,1,0,0.3999,0,150.04,0,0.33655,0.027497,0.38575,0.026124
1201,12,541,541.03,1,2,85,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.10506,0.031485,0.10506,0.031485
1201,12,541.07,541.17,1,2,86,1,0,0.0999,0,600.6,0,1,0,0.0999,0,600.6,0,0.10536,0.029708,0.10536,0.029708
1201,12,541.3,542.23,1,2,87,1,0,0.9333,0,64.288,0,1,0,0.9333,0,64.288,0,0.11474,0.024209,0.10767,0.023399
1201,12,543.97,544,1,2,88,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0,0,0,0
1201,12,549.07,549.1,1,2,89,0,0,0,0,0,0,1,0,0.0333,0,1801.8,0,0,0,0,0
1201,12,549.17,549.4,1,2,90,0.71439,0,0.16667,0,257.18,0,1,0,0.2333,0,257.18,0,0.085586,0.019618,0.088605,0.019199
1201,12,549.5,549.67,1,2,91,1,0,0.1666,0,360.14,0,1,0,0.1666,0,360.14,0,0.083382,0.02825,0.083646,0.02868
1201,12,549.7,549.73,1,2,92,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.091794,0.022144,0.091794,0.022144
1201,12,549.8,549.87,1,2,93,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.086722,0.027177,0.086722,0.027177
1201,12,549.9,549.93,1,2,94,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.07665,0.024665,0.07665,0.024665
1201,12,550.17,550.33,1,2,95,1,0,0.1666,0,360.14,0,0,0,0,0,0,0,0.11367,0.031661,0.11272,0.031115
1201,12,550.4,551.2,1,2,96,1,0,0.8,0,75,0,0.79167,0,0.63333,0,75,0,0.12937,0.040951,0.13084,0.040182
1201,12,551.23,552.53,1,2,97,1,0,1.3,0,46.154,0,1,0,1.3,0,46.154,0,0.14487,0.036256,0.14549,0.034174
1201,12,552.73,552.83,1,2,98,1,0,0.1,0,600,0,1,0,0.1,0,600,0,0.12597,0.046549,0.13021,0.044247
1201,12,552.83,552.87,15,2,99,0,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0.20142,0.057585,0.20142,0.057585
1201,12,552.87,553,1,2,100,1,0,0.1333,0,450.11,0,1,0,0.1333,0,450.11,0,0.12036,0.038052,0.12098,0.03798
1201,12,553.07,553.4,15,2,101,0,1,0,0.3333,0,180.02,0,1,0,0.3333,0,180.02,0.17464,0.043022,0.17167,0.041922
1201,12,553.4,553.5,1,2,102,1,0,0.1,0,600,0,1,0,0.1,0,600,0,0.11748,0.043431,0.11605,0.04302
1201,12,553.5,553.87,15,2,103,0,1,0,0.3666,0,163.67,0,1,0,0.3666,0,163.67,0.21063,0.043589,0.21016,0.04374
1201,12,553.9,553.93,1,2,104,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0.13026,0.041013,0.13026,0.041013
1201,12,554.03,554.27,15,2,105,0,1,0,0.2333,0,257.18,0,1,0,0.2333,0,257.18,0.21978,0.056284,0.22217,0.058496
1201,12,554.47,554.5,15,2,106,0,1,0,0.0333,0,1801.8,0,1,0,0.0333,0,1801.8,0,0,0,0
1201,12,554.7,554.8,1,2,107,1,0,0.1,0,600,0,1,0,0.1,0,600,0,0.20671,0.024337,0.19507,0.023657
1201,12,554.97,555.03,1,2,108,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.4401,0.090911,0.4401,0.090911
1201,12,555.07,555.17,1,2,109,1,0,0.0999,0,600.6,0,1,0,0.0999,0,600.6,0,0.18984,0.03373,0.18984,0.03373
1201,12,555.27,555.33,1,2,110,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.26344,0.038435,0.26344,0.038435
1201,12,555.57,555.6,1,2,111,1,0,0.0333,0,1801.8,0,0,0,0,0,0,0,0,0,0,0
1201,12,556.57,556.63,1,2,112,1,0,0.0666,0,900.9,0,0,1,0,0.0666,0,900.9,0.39612,0.024998,0.39612,0.024998
1201,12,566.4,566.5,23,2,113,1,0,0.1,0,600,0,0,1,0,0.1,0,600,0.24797,0.047774,0.2543,0.045327
1201,12,566.53,568.1,23,2,114,0.76596,0.042552,1.2,0.066667,38.297,38.297,0,0.95745,0,0.75002,0,76.594,0.14939,0.033238,0.13297,0.031557
1201,12,589.7,589.77,4,2,115,1,0,0.0666,0,900.9,0,1,0,0.0666,0,900.9,0,0.48935,0.020361,0.48935,0.020361
1201,12,590.3,590.43,4,2,116,0.74994,0,0.099967,0,450.11,0,1,0,0.1333,0,450.11,0,0.14811,0.027423,0.1544,0.026671
1201,12,590.47,591.07,4,2,117,1,0,0.5999,0,100.02,0,1,0,0.5999,0,100.02,0,0.30087,0.030997,0.31779,0.030549
1201,12,594.17,594.9,15,2,118,0,1,0,0.7333,0,81.822,0.27269,0.54548,0.19997,0.4,81.822,81.822,0.1543,0.027815,0.16253,0.026839
1201,12,595.8,596.13,15,2,119,0.80008,0,0.26667,0,180.02,0,0,0,0,0,0,0,0.13814,0.03087,0.13501,0.030338
1201,12,596.7,597.1,15,2,120,1,0,0.4,0,150,0,0,0,0,0,0,0,0.22989,0.047658,0.22393,0.050541
